route_id,route_name,station_order,station_name,minutes_from_previous,cumulative_minutes,source_note
MSB_VLCY,Chennai Beach to Velachery,1,Chennai Beach,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_MAS,Gummidipoondi to Chennai Central,5,Minjur,5,25,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_MAS,Gummidipoondi to Chennai Central,6,Nandiambakkam,5,30,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_MAS,Gummidipoondi to Chennai Central,7,Athipattu,4,34,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_MAS,Gummidipoondi to Chennai Central,8,Athipattu Pudhunagar,4,38,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_MAS,Gummidipoondi to Chennai Central,9,Ennore,5,43,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_MAS,Gummidipoondi to Chennai Central,10,Kathivakkam,5,48,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_MAS,Gummidipoondi to Chennai Central,11,Wimco Nagar,4,52,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_MAS,Gummidipoondi to Chennai Central,12,Tiruvottiyur,4,56,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_MAS,Gummidipoondi to Chennai Central,13,V.O.C. Nagar,5,61,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_MAS,Gummidipoondi to Chennai Central,14,Tondiarpet,3,64,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_MAS,Gummidipoondi to Chennai Central,15,Korukkupet,4,68,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_MAS,Gummidipoondi to Chennai Central,16,Basin Bridge,5,73,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_MAS,Gummidipoondi to Chennai Central,17,Chennai Central,4,77,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,1,Chennai Beach,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,2,Royapuram,4,4,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,3,Washermanpet,4,8,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,4,Korukkupet,5,13,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,5,Tondiarpet,4,17,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,6,V.O.C. Nagar,3,20,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,7,Tiruvottiyur,5,25,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,8,Wimco Nagar,4,29,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,9,Kathivakkam,4,33,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,10,Ennore,5,38,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,11,Athipattu Pudhunagar,5,43,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,12,Athipattu,4,47,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,13,Nandiambakkam,4,51,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,14,Minjur,5,56,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,15,Anuppampattu,5,61,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,16,Ponneri,6,67,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,17,Kavaraippettai,6,73,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,18,Gummidipoondi,8,81,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,19,Elavur,8,89,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,20,Arambakkam,8,97,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,21,Tada,10,107,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,22,Akkampet,8,115,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
MSB_SPE,Chennai Beach to Sullurpeta,23,Sullurpeta,10,125,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,1,Sullurpeta,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,2,Akkampet,10,10,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,3,Tada,8,18,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,4,Arambakkam,10,28,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,5,Elavur,8,36,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,6,Gummidipoondi,8,44,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,7,Kavaraippettai,8,52,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,8,Ponneri,6,58,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,9,Anuppampattu,6,64,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,10,Minjur,5,69,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,11,Nandiambakkam,5,74,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,12,Athipattu,4,78,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,13,Athipattu Pudhunagar,4,82,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,14,Ennore,5,87,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,15,Kathivakkam,5,92,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,16,Wimco Nagar,4,96,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,17,Tiruvottiyur,4,100,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,18,V.O.C. Nagar,5,105,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,19,Tondiarpet,3,108,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,20,Korukkupet,4,112,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,21,Washermanpet,5,117,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,22,Royapuram,4,121,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_MSB,Sullurpeta to Chennai Beach,23,Chennai Beach,4,125,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_GPD,Sullurpeta to Gummidipoondi,1,Sullurpeta,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_GPD,Sullurpeta to Gummidipoondi,2,Akkampet,10,10,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_GPD,Sullurpeta to Gummidipoondi,3,Tada,8,18,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_GPD,Sullurpeta to Gummidipoondi,4,Arambakkam,10,28,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_GPD,Sullurpeta to Gummidipoondi,5,Elavur,8,36,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_GPD,Sullurpeta to Gummidipoondi,6,Gummidipoondi,8,44,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_SPE,Gummidipoondi to Sullurpeta,1,Gummidipoondi,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_SPE,Gummidipoondi to Sullurpeta,2,Elavur,8,8,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_SPE,Gummidipoondi to Sullurpeta,3,Arambakkam,8,16,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_SPE,Gummidipoondi to Sullurpeta,4,Tada,10,26,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_SPE,Gummidipoondi to Sullurpeta,5,Akkampet,8,34,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
GPD_SPE,Gummidipoondi to Sullurpeta,6,Sullurpeta,10,44,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,1,Sullurpeta,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,2,Akkampet,10,10,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,3,Tada,8,18,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,4,Arambakkam,10,28,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,5,Elavur,8,36,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,6,Gummidipoondi,8,44,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,7,Kavaraippettai,8,52,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,8,Ponneri,6,58,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,9,Anuppampattu,6,64,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,10,Minjur,5,69,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,11,Nandiambakkam,5,74,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,12,Athipattu,4,78,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,13,Athipattu Pudhunagar,4,82,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,14,Ennore,5,87,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,15,Kathivakkam,5,92,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,16,Wimco Nagar,4,96,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,17,Tiruvottiyur,4,100,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,18,V.O.C. Nagar,5,105,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,19,Tondiarpet,3,108,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,20,Korukkupet,4,112,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,21,Washermanpet,5,117,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,22,Royapuram,4,121,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,23,Chennai Beach,4,125,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,24,Chennai Fort,4,129,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,25,Park Town,3,132,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,26,Chintadripet,3,135,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,27,Chepauk,3,138,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,28,Thiruvallikeni,3,141,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,29,Light House,3,144,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,30,Mundakakanni Amman Koil,3,147,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,31,Thirumayilai,3,150,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,32,Mandaveli,3,153,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,33,Greenways Road,3,156,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,34,Kotturpuram,3,159,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,35,Kasturba Nagar,3,162,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,36,Indira Nagar,3,165,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,37,Thiruvanmiyur,4,169,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,38,Taramani,4,173,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,39,Perungudi,4,177,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
SPE_VLCY_VIA_MSB,Sullurpeta to Velachery via Chennai Beach,40,Velachery,5,182,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,1,Velachery,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,2,Perungudi,5,5,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,3,Taramani,4,9,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,4,Thiruvanmiyur,4,13,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,5,Indira Nagar,4,17,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,6,Kasturba Nagar,3,20,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,7,Kotturpuram,3,23,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,8,Greenways Road,3,26,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,9,Mandaveli,3,29,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,10,Thirumayilai,3,32,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,11,Mundakakanni Amman Koil,3,35,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,12,Light House,3,38,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,13,Thiruvallikeni,3,41,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,14,Chepauk,3,44,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,15,Chintadripet,3,47,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,16,Park Town,3,50,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,17,Chennai Fort,3,53,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,18,Chennai Beach,4,57,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,19,Royapuram,4,61,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,20,Washermanpet,4,65,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,21,Korukkupet,5,70,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,22,Tondiarpet,4,74,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,23,V.O.C. Nagar,3,77,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,24,Tiruvottiyur,5,82,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,25,Wimco Nagar,4,86,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,26,Kathivakkam,4,90,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,27,Ennore,5,95,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,28,Athipattu Pudhunagar,5,100,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,29,Athipattu,4,104,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,30,Nandiambakkam,4,108,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,31,Minjur,5,113,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,32,Anuppampattu,5,118,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,33,Ponneri,6,124,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,34,Kavaraippettai,6,130,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,35,Gummidipoondi,8,138,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,36,Elavur,8,146,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,37,Arambakkam,8,154,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,38,Tada,10,164,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,39,Akkampet,8,172,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_SPE_VIA_MSB,Velachery to Sullurpeta via Chennai Beach,40,Sullurpeta,10,182,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,1,Velachery,0,0,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,2,Perungudi,5,5,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,3,Taramani,4,9,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,4,Thiruvanmiyur,4,13,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,5,Indira Nagar,4,17,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,6,Kasturba Nagar,3,20,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,7,Kotturpuram,3,23,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,8,Greenways Road,3,26,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,9,Mandaveli,3,29,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,10,Thirumayilai,3,32,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,11,Mundakakanni Amman Koil,3,35,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,12,Light House,3,38,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,13,Thiruvallikeni,3,41,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,14,Chepauk,3,44,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,15,Chintadripet,3,47,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,16,Park Town,3,50,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,17,Chennai Fort,3,53,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,18,Chennai Beach,4,57,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,19,Royapuram,4,61,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,20,Washermanpet,4,65,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
VLCY_PON_VIA_MSB,Velachery to Ponneri via Chennai Beach,21,Korukkupet,5,70,Estimated prototype dataset; station sequences based on Chennai suburban line references; durations are approximate.
